
327809.43506, 3,   5.064,  6.121,  5.447, 4,   0.503,  2.292,  0.464, 5,  -8.331,  8.090, 17.642 ,  0.010049999982584268
  
327809.44500, 3,   5.537,  6.981,  5.909, 4,   0.566,  1.943,  0.620, 5,  -8.855,  8.398, 17.559 ,  0.00994000001810491
  
327809.45501, 3,   5.951,  7.831,  6.719, 4,   0.603,  1.568,  0.722, 5,  -8.855,  8.398, 17.559 ,  0.010009999969042838
  
327809.46501, 3,   6.000,  8.563,  8.119, 4,   0.644,  1.279,  0.717, 5,  -9.329,  8.494, 16.103 ,  0.010000000009313226
  
327809.47501, 3,   5.884,  8.535,  8.699, 4,   0.690,  1.608,  0.591, 5,  -9.329,  8.494, 16.103 ,  0.010000000009313226
  
327809.48506, 3,   5.559,  7.711,  8.198, 4,   0.758,  2.123,  0.430, 5, -10.914,  9.512, 14.261 ,  0.010049999982584268
  
327809.49500, 3,   5.155,  6.737,  7.155, 4,   0.783,  2.585,  0.304, 5, -10.914,  9.512, 14.261 ,  0.00994000001810491
  
327809.50501, 3,   4.881,  6.211,  4.451, 4,   0.717,  2.844,  0.281, 5, -12.150,  8.786, 15.072 ,  0.010010000027250499
  
327809.51502, 3,   4.729,  6.584,  3.531, 4,   0.569,  2.805,  0.343, 5, -12.150,  8.786, 15.072 ,  0.010009999969042838
  
327809.52501, 3,   4.608,  7.235,  3.418, 4,   0.409,  2.528,  0.448, 5, -12.379,  9.831, 13.188 ,  0.009989999991375953
  
327809.53503, 3,   4.768,  8.169,  3.879, 4,   0.274,  2.100,  0.560, 5, -12.379,  9.831, 13.188 ,  0.010020000045187771
  
327809.54500, 3,   4.828,  8.880,  4.814, 4,   0.201,  1.719,  0.605, 5, -11.222, 10.145, 13.085 ,  0.009969999955501407
  
327809.55501, 3,   4.548,  9.207,  5.527, 4,   0.180,  1.481,  0.562, 5, -11.222, 10.145, 13.085 ,  0.010010000027250499
  
327809.56500, 3,   4.002,  8.723,  5.517, 4,   0.208,  1.513,  0.440, 5, -12.035, 10.501, 12.482 ,  0.009989999991375953
  
327809.57500, 3,   3.524,  7.743,  5.017, 4,   0.251,  1.712,  0.283, 5, -12.035, 10.501, 12.482 ,  0.010000000009313226
  
327809.58499, 3,   3.122,  6.931,  4.356, 4,   0.262,  1.867,  0.203, 5, -12.630, 11.152, 10.796 ,  0.009989999991375953
  
327809.59506, 3,   3.098,  6.765,  3.977, 4,   0.197,  1.857,  0.236, 5, -12.630, 11.152, 10.796 ,  0.010070000018458813
  
327809.60502, 3,   3.366,  7.568,  3.813, 4,   0.080,  1.678,  0.373, 5, -13.715, 11.212, 10.666 ,  0.009959999995771796
  
327809.61503, 3,   3.727,  8.475,  4.217, 4,  -0.017,  1.357,  0.545, 5, -13.715, 11.212, 10.666 ,  0.010009999969042838
  
327809.62499, 3,   3.913,  9.054,  4.907, 4,  -0.016,  1.014,  0.665, 5, -13.644, 10.962, 11.635 ,  0.009959999995771796
  
327809.63500, 3,   4.150,  9.376,  5.594, 4,   0.080,  0.833,  0.698, 5, -13.644, 10.962, 11.635 ,  0.010010000027250499
  
327809.64498, 3,   4.120,  9.449,  5.893, 4,   0.230,  0.863,  0.656, 5, -14.195, 11.007, 11.039 ,  0.00997999997343868
  
327809.65499, 3,   4.074,  9.029,  5.550, 4,   0.390,  1.090,  0.574, 5, -14.195, 11.007, 11.039 ,  0.010010000027250499
  
327809.66498, 3,   4.070,  8.503,  4.664, 4,   0.529,  1.426,  0.468, 5, -14.488, 11.963,  8.318 ,  0.009989999991375953
  
327809.67500, 3,   4.034,  8.004,  3.456, 4,   0.627,  1.733,  0.382, 5, -14.488, 11.963,  8.318 ,  0.01001999998698011
  
327809.68499, 3,   4.161,  7.819,  2.313, 4,   0.668,  1.893,  0.343, 5, -14.617, 12.112,  9.015 ,  0.009989999991375953
  
327809.69499, 3,   4.407,  8.107,  1.654, 4,   0.642,  1.861,  0.374, 5, -14.617, 12.112,  9.015 ,  0.010000000009313226
  
327809.70499, 3,   4.606,  8.651,  1.590, 4,   0.554,  1.639,  0.420, 5, -14.680, 12.919,  7.578 ,  0.010000000009313226
  
327809.71501, 3,   4.883,  9.244,  1.816, 4,   0.452,  1.354,  0.450, 5, -14.680, 12.919,  7.578 ,  0.01001999998698011
  
327809.72501, 3,   5.138,  9.798,  2.132, 4,   0.389,  1.143,  0.441, 5, -14.318, 12.662,  8.040 ,  0.010000000009313226
  
327809.73507, 3,   5.236, 10.252,  2.251, 4,   0.397,  1.070,  0.351, 5, -14.318, 12.662,  8.040 ,  0.01006000000052154
  
327809.74501, 3,   5.067, 10.418,  2.291, 4,   0.419,  1.119,  0.205, 5, -14.357, 12.711,  7.438 ,  0.00994000001810491
  
327809.75501, 3,   4.693, 10.278,  2.199, 4,   0.393,  1.182,  0.010, 5, -14.357, 12.711,  7.438 ,  0.010000000009313226
  
327809.76500, 3,   4.482, 10.011,  1.858, 4,   0.292,  1.260, -0.180, 5, -14.879, 12.320,  6.615 ,  0.009989999991375953
  
327809.77502, 3,   4.387, 10.203,  1.580, 4,   0.141,  1.254, -0.335, 5, -14.879, 12.320,  6.615 ,  0.01001999998698011
  
327809.78500, 3,   4.299, 10.385,  1.154, 4,  -0.009,  1.174, -0.457, 5, -14.926, 12.461,  6.834 ,  0.00997999997343868
  
327809.79506, 3,   4.095, 10.453,  0.717, 4,  -0.096,  1.073, -0.586, 5, -14.926, 12.461,  6.834 ,  0.01006000000052154
  
327809.80500, 3,   3.836, 10.332,  0.390, 4,  -0.133,  0.894, -0.699, 5, -15.886, 12.196,  6.826 ,  0.00994000001810491
  
327809.81505, 3,   3.511, 10.111,  0.401, 4,  -0.123,  0.609, -0.786, 5, -15.886, 12.196,  6.826 ,  0.010049999982584268
  
327809.82501, 3,   3.245, 10.002,  0.775, 4,  -0.024,  0.252, -0.837, 5, -15.907, 11.824,  6.025 ,  0.009959999995771796
  
327809.83502, 3,   3.054, 10.025,  1.280, 4,   0.083, -0.220, -0.837, 5, -15.907, 11.824,  6.025 ,  0.010010000027250499
  
327809.84500, 3,   2.881, 10.050,  1.706, 4,   0.219, -0.432, -0.847, 5, -16.422, 11.286,  6.981 ,  0.00997999997343868
  
327809.85506, 3,   2.784, 10.193,  1.872, 4,   0.352, -0.537, -0.853, 5, -16.422, 11.286,  6.981 ,  0.01006000000052154
  
327809.86500, 3,   2.818, 10.357,  1.665, 4,   0.467, -0.594, -0.883, 5, -16.211, 11.065,  5.981 ,  0.00994000001810491
  
327809.87505, 3,   2.995, 10.609,  1.539, 4,   0.532, -0.729, -0.927, 5, -16.211, 11.065,  5.981 ,  0.010049999982584268
  
327809.88500, 3,   3.305, 10.639,  1.477, 4,   0.570, -0.933, -0.959, 5, -16.703, 10.693,  7.195 ,  0.009950000036042184
  
327809.89501, 3,   3.417, 10.490,  1.439, 4,   0.613, -1.167, -0.977, 5, -16.703, 10.693,  7.195 ,  0.010009999969042838
  
327809.90500, 3,   3.394, 10.172,  1.433, 4,   0.706, -1.413, -0.965, 5, -16.478, 10.496,  6.235 ,  0.009990000049583614
  
327809.91501, 3,   3.439, 10.002,  1.664, 4,   0.857, -1.641, -0.927, 5, -16.478, 10.496,  6.235 ,  0.010009999969042838
  
327809.92500, 3,   3.655,  9.865,  1.917, 4,   1.028, -1.784, -0.896, 5, -16.502, 10.880,  6.948 ,  0.009989999991375953
  
327809.93507, 3,   3.723, 10.094,  1.592, 4,   1.152, -1.776, -0.885, 5, -16.502, 10.880,  6.948 ,  0.010070000018458813
  
327809.94500, 3,   3.782, 10.453,  0.909, 4,   1.190, -1.760, -0.920, 5, -16.516, 10.453,  7.807 ,  0.009930000000167638
  
327809.95501, 3,   3.687, 10.493,  0.005, 4,   1.144, -1.820, -1.003, 5, -16.516, 10.453,  7.807 ,  0.010009999969042838
  
327809.96511, 3,   3.320, 10.123, -0.721, 4,   1.020, -2.024, -1.100, 5, -16.283, 10.445,  7.591 ,  0.010100000014062971
  
327809.97501, 3,   2.841,  9.336, -1.124, 4,   0.862, -2.376, -1.158, 5, -16.283, 10.445,  7.591 ,  0.00990000000456348
  
327809.98501, 3,   2.367,  8.614, -0.863, 4,   0.706, -2.851, -1.121, 5, -16.112, 10.213,  8.459 ,  0.010000000009313226
  
327809.99501, 3,   2.048,  8.090, -0.035, 4,   0.609, -3.317, -1.016, 5, -16.112, 10.213,  8.459 ,  0.010000000009313226
  
327810.00500, 3,   1.935,  8.143,  1.129, 4,   0.563, -3.664, -0.876, 5, -15.693, 10.094,  8.496 ,  0.009989999991375953
  
327810.01502, 3,   1.927,  8.367,  1.982, 4,   0.529, -3.801, -0.787, 5, -15.693, 10.094,  8.496 ,  0.01001999998698011
  
327810.02503, 3,   1.790,  8.629,  2.348, 4,   0.460, -3.771, -0.761, 5, -15.996, 10.188,  9.460 ,  0.010010000027250499
  
327810.03504, 3,   1.446,  9.029,  2.286, 4,   0.364, -3.683, -0.782, 5, -15.996, 10.188,  9.460 ,  0.010009999969042838
  
327810.04501, 3,   1.000,  9.177,  1.827, 4,   0.251, -3.588, -0.839, 5, -15.624, 10.250,  9.171 ,  0.009970000013709068
  
327810.05506, 3,   0.675,  8.905,  1.411, 4,   0.147, -3.564, -0.884, 5, -15.624, 10.250,  9.171 ,  0.010049999982584268
  
327810.06500, 3,   0.497,  8.637,  1.329, 4,   0.058, -3.663, -0.853, 5, -15.518, 10.168,  8.934 ,  0.00994000001810491
  
327810.07502, 3,   0.400,  8.483,  1.341, 4,   0.020, -3.818, -0.738, 5, -15.518, 10.168,  8.934 ,  0.01001999998698011
  
327810.08500, 3,   0.308,  8.501,  1.729, 4,   0.062, -4.000, -0.577, 5, -14.925,  9.940,  9.813 ,  0.009980000031646341
  
327810.09506, 3,   0.540,  8.616,  2.504, 4,   0.157, -4.159, -0.404, 5, -14.925,  9.940,  9.813 ,  0.01006000000052154
  
327810.10500, 3,   0.741,  8.909,  3.054, 4,   0.250, -4.184, -0.236, 5, -14.337,  9.505, 11.097 ,  0.00993999995989725
  
327810.11506, 3,   0.824,  9.437,  3.174, 4,   0.317, -4.112, -0.118, 5, -14.337,  9.505, 11.097 ,  0.01006000000052154
  
327810.12501, 3,   0.885,  9.956,  3.110, 4,   0.358, -4.019, -0.065, 5, -12.963,  8.830, 12.027 ,  0.009950000036042184
  
327810.13502, 3,   0.974, 10.336,  2.829, 4,   0.350, -3.932, -0.074, 5, -12.963,  8.830, 12.027 ,  0.010009999969042838
  
327810.14501, 3,   0.767, 10.573,  2.492, 4,   0.291, -3.880, -0.140, 5, -12.396,  8.341, 12.251 ,  0.009989999991375953
  
327810.15506, 3,   0.578, 10.791,  2.448, 4,   0.203, -3.896, -0.236, 5, -12.396,  8.341, 12.251 ,  0.010050000040791929
  
327810.16500, 3,   0.429, 10.770,  2.729, 4,   0.108, -3.920, -0.355, 5, -11.984,  7.675, 13.358 ,  0.00993999995989725
  
327810.17505, 3,   0.226, 10.343,  3.172, 4,   0.018, -3.891, -0.489, 5, -11.984,  7.675, 13.358 ,  0.010050000040791929
  
327810.18500, 3,  -0.043,  9.954,  3.656, 4,  -0.074, -3.795, -0.600, 5, -10.722,  7.242, 14.121 ,  0.009949999977834523
  
327810.19502, 3,  -0.358,  9.588,  3.846, 4,  -0.192, -3.539, -0.616, 5, -10.722,  7.242, 14.121 ,  0.01001999998698011
  
327810.20500, 3,  -0.752,  9.137,  3.819, 4,  -0.209, -3.334, -0.574, 5,  -9.935,  7.054, 15.735 ,  0.009980000031646341
  
327810.21501, 3,  -1.067,  8.839,  3.525, 4,  -0.159, -3.109, -0.467, 5,  -9.935,  7.054, 15.735 ,  0.010009999969042838
  
327810.22501, 3,  -1.408,  8.843,  2.370, 4,  -0.065, -2.914, -0.346, 5,  -8.070,  6.802, 17.197 ,  0.010000000009313226
  
327810.23501, 3,  -1.636,  9.917,  2.136, 4,   0.020, -2.815, -0.239, 5,  -8.070,  6.802, 17.197 ,  0.010000000009313226
  
327810.24500, 3,  -1.310, 10.658,  2.024, 4,   0.037, -2.807, -0.174, 5,  -8.660,  6.230, 17.811 ,  0.009989999991375953
  
327810.25501, 3,  -1.417, 11.143,  1.981, 4,  -0.013, -2.840, -0.172, 5,  -8.660,  6.230, 17.811 ,  0.010010000027250499
  
327810.26500, 3,  -1.797, 11.285,  2.041, 4,  -0.076, -2.867, -0.218, 5,  -7.299,  6.682, 17.597 ,  0.009989999991375953
  
327810.27505, 3,  -2.047, 11.032,  2.194, 4,  -0.090, -2.879, -0.302, 5,  -7.299,  6.682, 17.597 ,  0.010049999982584268
  
327810.28501, 3,  -2.387, 10.610,  2.477, 4,  -0.077, -2.859, -0.399, 5,  -5.685,  6.399, 18.647 ,  0.009959999995771796
  
327810.29505, 3,  -2.648, 10.192,  2.794, 4,  -0.077, -2.810, -0.462, 5,  -5.685,  6.399, 18.647 ,  0.010040000022854656
  
327810.30499, 3,  -2.716,  9.869,  2.885, 4,  -0.104, -2.693, -0.500, 5,  -4.781,  6.454, 19.671 ,  0.00993999995989725
  
327810.31500, 3,  -2.691,  9.728,  2.865, 4,  -0.130, -2.510, -0.517, 5,  -4.781,  6.454, 19.671 ,  0.010010000027250499
  
327810.32499, 3,  -2.454,  9.851,  2.678, 4,  -0.145, -2.294, -0.530, 5,  -4.129,  6.798, 20.700 ,  0.009989999991375953
  
327810.33501, 3,  -2.209, 10.262,  2.242, 4,  -0.148, -2.062, -0.540, 5,  -4.129,  6.798, 20.700 ,  0.01001999998698011
  
327810.34499, 3,  -2.365, 10.458,  1.742, 4,  -0.145, -1.854, -0.616, 5,  -3.457,  6.911, 20.034 ,  0.009980000031646341
  
327810.35501, 3,  -2.521, 10.442,  1.381, 4,  -0.188, -1.762, -0.752, 5,  -3.457,  6.911, 20.034 ,  0.01001999998698011
  
327810.36500, 3,  -2.759, 10.335,  1.429, 4,  -0.294, -1.817, -0.884, 5,  -3.093,  6.590, 19.596 ,  0.009989999991375953
  
327810.37501, 3,  -2.966, 10.025,  1.844, 4,  -0.426, -1.972, -1.001, 5,  -3.093,  6.590, 19.596 ,  0.010010000027250499
  
327810.38500, 3,  -3.085,  9.705,  2.460, 4,  -0.500, -2.113, -1.084, 5,  -0.986,  6.852, 20.288 ,  0.009989999991375953
  
327810.39501, 3,  -3.212,  9.483,  3.067, 4,  -0.475, -2.150, -1.138, 5,  -0.986,  6.852, 20.288 ,  0.010009999969042838
  
327810.40500, 3,  -3.224,  9.422,  3.486, 4,  -0.368, -2.019, -1.183, 5,  -0.888,  6.824, 20.374 ,  0.009990000049583614
  
327810.41501, 3,  -3.105,  9.378,  3.552, 4,  -0.240, -1.726, -1.257, 5,  -0.888,  6.824, 20.374 ,  0.010009999969042838
  
327810.42500, 3,  -3.112,  9.273,  3.225, 4,  -0.148, -1.332, -1.398, 5,   0.216,  6.957, 20.184 ,  0.009989999991375953
  
327810.43502, 3,  -3.448,  9.230,  2.648, 4,  -0.158, -0.988, -1.573, 5,   0.216,  6.957, 20.184 ,  0.01001999998698011
  
327810.44500, 3,  -3.785,  9.030,  2.222, 4,  -0.297, -0.793, -1.759, 5,  -0.225,  6.324, 20.802 ,  0.009980000031646341
  
327810.45506, 3,  -4.149,  8.483,  2.415, 4,  -0.543, -0.816, -1.941, 5,  -0.225,  6.324, 20.802 ,  0.01006000000052154
  
327810.46500, 3,  -4.488,  7.667,  3.008, 4,  -0.843, -0.969, -2.047, 5,   0.071,  6.456, 21.141 ,  0.00994000001810491
  
327810.47501, 3,  -4.814,  6.876,  3.619, 4,  -1.105, -1.097, -2.022, 5,   0.071,  6.456, 21.141 ,  0.010009999969042838
  
327810.48500, 3,  -5.114,  6.400,  3.808, 4,  -1.208, -1.134, -1.837, 5,  -0.105,  6.610, 19.784 ,  0.009989999991375953
  
327810.49501, 3,  -5.379,  6.442,  3.674, 4,  -1.127, -1.095, -1.511, 5,  -0.105,  6.610, 19.784 ,  0.010010000027250499
  
327810.50500, 3,  -5.332,  6.880,  3.697, 4,  -0.874, -1.070, -1.091, 5,   0.372,  5.418, 20.377 ,  0.009989999991375953
  
327810.51505, 3,  -4.897,  7.468,  3.938, 4,  -0.515, -1.073, -0.672, 5,   0.372,  5.418, 20.377 ,  0.010049999982584268
  
327810.52500, 3,  -4.360,  8.000,  4.293, 4,  -0.150, -1.046, -0.355, 5,   1.403,  6.585, 19.876 ,  0.009950000036042184
  
327810.53506, 3,  -4.108,  8.286,  4.526, 4,   0.130, -0.969, -0.178, 5,   1.403,  6.585, 19.876 ,  0.01006000000052154
  
327810.54500, 3,  -4.125,  8.181,  4.683, 4,   0.204, -0.760, -0.172, 5,   3.140,  6.870, 19.920 ,  0.00993999995989725
  
327810.55501, 3,  -4.233,  7.805,  4.702, 4,   0.026, -0.597, -0.236, 5,   3.140,  6.870, 19.920 ,  0.010010000027250499
  
327810.56500, 3,  -4.409,  7.472,  4.502, 4,  -0.276, -0.449, -0.272, 5,   1.914,  6.424, 19.682 ,  0.009989999991375953
  
327810.57501, 3,  -4.563,  7.221,  4.306, 4,  -0.591, -0.379, -0.229, 5,   1.914,  6.424, 19.682 ,  0.010009999969042838
  
327810.58500, 3,  -4.398,  7.345,  4.123, 4,  -0.782, -0.360, -0.092, 5,   2.364,  6.821, 19.992 ,  0.009990000049583614
  
327810.59501, 3,  -3.941,  7.938,  4.123, 4,  -0.771, -0.399,  0.096, 5,   2.364,  6.821, 19.992 ,  0.010009999969042838
  
327810.60500, 3,  -3.622,  8.316,  4.353, 4,  -0.583, -0.465,  0.265, 5,   1.801,  6.480, 21.551 ,  0.009989999991375953
  
327810.61502, 3,  -3.330,  8.660,  4.677, 4,  -0.319, -0.504,  0.415, 5,   1.801,  6.480, 21.551 ,  0.010020000045187771
  
  
  
  
327810.65502, 3,  -2.995,  7.511,  4.423, 4,  -0.002, -0.137,  0.409, 5,   2.611,  6.586, 21.789 ,  0.03999999997904524
  
327810.66500, 3,  -3.157,  7.331,  4.348, 4,  -0.177, -0.127,  0.463, 5,   2.344,  6.122, 20.387 ,  0.00997999997343868
  
327810.67501, 3,  -3.164,  7.307,  4.547, 4,  -0.286, -0.114,  0.542, 5,   2.344,  6.122, 20.387 ,  0.010010000027250499
  
327810.68501, 3,  -2.885,  7.599,  4.831, 4,  -0.311, -0.081,  0.620, 5,   2.099,  6.308, 20.843 ,  0.010000000009313226
  
327810.69503, 3,  -2.436,  8.110,  5.197, 4,  -0.299, -0.066,  0.667, 5,   2.099,  6.308, 20.843 ,  0.01001999998698011
  
327810.70500, 3,  -2.219,  8.389,  5.422, 4,  -0.248, -0.057,  0.688, 5,   2.447,  6.212, 20.224 ,  0.009970000013709068
  
327810.71501, 3,  -2.289,  8.076,  5.327, 4,  -0.170, -0.014,  0.701, 5,   2.447,  6.212, 20.224 ,  0.010009999969042838
  
327810.72500, 3,  -2.510,  7.518,  5.194, 4,  -0.093, -0.004,  0.711, 5,   1.921,  6.410, 20.284 ,  0.009989999991375953
  
327810.73507, 3,  -2.638,  7.026,  5.142, 4,  -0.057, -0.029,  0.778, 5,   1.921,  6.410, 20.284 ,  0.010070000018458813
  
327810.74500, 3,  -2.558,  6.861,  5.327, 4,  -0.138, -0.060,  0.938, 5,   2.548,  6.495, 20.158 ,  0.009930000000167638
  
327810.75501, 3,  -2.446,  7.086,  5.600, 4,  -0.195, -0.065,  0.978, 5,   2.548,  6.495, 20.158 ,  0.010010000027250499
  
327810.76500, 3,  -2.224,  7.547,  5.927, 4,  -0.328, -0.059,  1.017, 5,   2.187,  6.135, 20.281 ,  0.009989999991375953
  
327810.77505, 3,  -2.093,  7.948,  6.378, 4,  -0.453, -0.065,  1.001, 5,   2.187,  6.135, 20.281 ,  0.010049999982584268
  
327810.78500, 3,  -2.118,  8.076,  6.906, 4,  -0.523, -0.059,  0.959, 5,   1.576,  5.764, 20.853 ,  0.009949999977834523
  
327810.79501, 3,  -2.071,  7.879,  7.356, 4,  -0.531, -0.006,  0.924, 5,   1.576,  5.764, 20.853 ,  0.010010000027250499
  
327810.80500, 3,  -2.053,  7.646,  7.673, 4,  -0.512,  0.078,  0.938, 5,   1.743,  6.086, 20.132 ,  0.009989999991375953
  
327810.81505, 3,  -2.015,  7.529,  7.676, 4,  -0.474,  0.215,  0.996, 5,   1.743,  6.086, 20.132 ,  0.010049999982584268
  
327810.82500, 3,  -1.591,  7.792,  7.525, 4,  -0.426,  0.346,  1.074, 5,   1.852,  6.153, 20.354 ,  0.009950000036042184
  
327810.83506, 3,  -1.019,  8.377,  7.493, 4,  -0.372,  0.403,  1.113, 5,   1.852,  6.153, 20.354 ,  0.01006000000052154
  
327810.84500, 3,  -0.601,  8.936,  7.507, 4,  -0.308,  0.415,  1.108, 5,   1.700,  6.200, 20.600 ,  0.00993999995989725
  
327810.85502, 3,  -0.486,  9.269,  7.520, 4,  -0.244,  0.394,  1.065, 5,   1.700,  6.200, 20.600 ,  0.010020000045187771
  
327810.86500, 3,  -0.675,  9.346,  7.481, 4,  -0.186,  0.359,  0.999, 5,   2.100,  6.100, 20.600 ,  0.00997999997343868
  
327810.87506, 3,  -0.995,  9.078,  7.539, 4,  -0.146,  0.311,  0.929, 5,   2.100,  6.100, 20.600 ,  0.01006000000052154
  
327810.88500, 3,  -1.202,  8.695,  7.676, 4,  -0.130,  0.271,  0.897, 5,   2.300,  6.100, 20.600 ,  0.00994000001810491
  
327810.89506, 3,  -1.107,  8.381,  7.848, 4,  -0.124,  0.257,  0.903, 5,   2.300,  6.100, 20.600 ,  0.01006000000052154
  
327810.90500, 3,  -0.882,  8.250,  8.034, 4,  -0.112,  0.255,  0.929, 5,   2.500,  6.100, 20.500 ,  0.00994000001810491
  
327810.91501, 3,  -0.575,  8.390,  8.180, 4,  -0.116,  0.271,  0.959, 5,   2.500,  6.100, 20.500 ,  0.010009999969042838
  
327810.92500, 3,  -0.298,  8.661,  8.341, 4,  -0.109,  0.298,  0.989, 5,   2.700,  6.000, 20.500 ,  0.009989999991375953
  
327810.93501, 3,  -0.123,  8.819,  8.408, 4,  -0.060,  0.355,  1.005, 5,   2.700,  6.000, 20.500 ,  0.010010000027250499
  
327810.94500, 3,   0.042,  8.892,  8.373, 4,   0.039,  0.451,  1.002, 5,   2.900,  5.900, 20.400 ,  0.009989999991375953
  
327810.95506, 3,   0.205,  8.691,  8.162, 4,   0.160,  0.580,  0.976, 5,   2.900,  5.900, 20.400 ,  0.01006000000052154
  
327810.96500, 3,   0.265,  8.514,  7.966, 4,   0.254,  0.718,  0.930, 5,   3.100,  5.900, 20.400 ,  0.00994000001810491
  
327810.97502, 3,   0.493,  8.441,  7.628, 4,   0.256,  0.849,  0.869, 5,   3.100,  5.900, 20.400 ,  0.01001999998698011
  
327810.98501, 3,   0.831,  8.423,  7.265, 4,   0.168,  0.926,  0.825, 5,   3.200,  5.800, 20.300 ,  0.009989999991375953
  
327810.99506, 3,   1.119,  8.410,  6.839, 4,   0.066,  0.930,  0.788, 5,   3.200,  5.800, 20.300 ,  0.010049999982584268
  
327811.00500, 3,   1.290,  8.320,  6.500, 4,   0.021,  0.891,  0.782, 5,   3.200,  5.800, 20.200 ,  0.00994000001810491
  
327811.01506, 3,   1.381,  8.161,  6.076, 4,   0.067,  0.810,  0.791, 5,   3.200,  5.800, 20.200 ,  0.01006000000052154
  
327811.02500, 3,   1.338,  8.055,  5.679, 4,   0.194,  0.716,  0.841, 5,   3.300,  5.700, 20.200 ,  0.00994000001810491
  
327811.03507, 3,   1.337,  8.052,  5.532, 4,   0.372,  0.588,  0.907, 5,   3.300,  5.700, 20.200 ,  0.010069999960251153
  
327811.04505, 3,   1.245,  8.133,  5.801, 4,   0.562,  0.445,  0.959, 5,   3.300,  5.600, 20.100 ,  0.009980000031646341
  
327812.06499, 3,   3.418,  8.554,  4.116, 4,   0.158,  1.183,  0.233, 5, -15.798, 11.426,  7.612 ,  1.0199399999692105
  
327812.07501, 3,   3.571,  8.572,  4.338, 4,   0.172,  1.109,  0.202, 5, -15.798, 11.426,  7.612 ,  0.01001999998698011
  
327812.08500, 3,   3.555,  8.826,  4.313, 4,   0.220,  1.152,  0.134, 5, -15.896, 11.499,  7.509 ,  0.009990000049583614
  
327812.09500, 3,   3.393,  9.163,  3.711, 4,   0.285,  1.312,  0.047, 5, -15.896, 11.499,  7.509 ,  0.009999999951105565
  
327812.10500, 3,   3.156,  9.245,  2.956, 4,   0.343,  1.415, -0.054, 5, -16.405, 11.670,  7.139 ,  0.010000000009313226
  
327812.11501, 3,   2.968,  8.891,  2.325, 4,   0.376,  1.442, -0.164, 5, -16.405, 11.670,  7.139 ,  0.010010000027250499
  
327812.12500, 3,   2.834,  8.624,  1.845, 4,   0.346,  1.349, -0.231, 5, -16.032, 11.674,  7.621 ,  0.009989999991375953
  
327812.13502, 3,   2.703,  8.667,  1.636, 4,   0.241,  1.139, -0.251, 5, -16.032, 11.674,  7.621 ,  0.01001999998698011
  
327812.14501, 3,   2.716,  8.942,  1.844, 4,   0.089,  0.833, -0.239, 5, -16.479, 11.455,  6.583 ,  0.009989999991375953
  
327812.15501, 3,   2.982,  9.602,  2.568, 4,  -0.065,  0.500, -0.217, 5, -16.479, 11.455,  6.583 ,  0.010000000009313226
  
327812.16500, 3,   3.233, 10.156,  3.387, 4,  -0.170,  0.281, -0.240, 5, -16.329, 11.873,  6.278 ,  0.009989999991375953
  
327812.17501, 3,   3.463, 10.399,  3.865, 4,  -0.190,  0.251, -0.303, 5, -16.329, 11.873,  6.278 ,  0.010010000027250499
  
327812.18500, 3,   3.565, 10.544,  4.015, 4,  -0.124,  0.338, -0.406, 5, -16.787, 11.506,  6.482 ,  0.009989999991375953
  
327812.19501, 3,   3.491, 10.600,  3.332, 4,  -0.014,  0.550, -0.537, 5, -16.787, 11.506,  6.482 ,  0.010010000027250499
  
327812.20500, 3,   3.061, 10.487,  2.337, 4,   0.099,  0.710, -0.665, 5, -17.027, 11.424,  6.189 ,  0.009989999991375953
  
327812.21501, 3,   2.605, 10.147,  1.404, 4,   0.178,  0.694, -0.742, 5, -17.027, 11.424,  6.189 ,  0.010009999969042838
  
327812.22506, 3,   2.242,  9.853,  0.685, 4,   0.209,  0.532, -0.764, 5, -17.040, 11.367,  5.028 ,  0.010050000040791929
  
327812.23502, 3,   1.867,  9.704,  0.302, 4,   0.200,  0.215, -0.737, 5, -17.040, 11.367,  5.028 ,  0.009959999995771796
  
327812.24501, 3,   1.706,  9.748,  0.506, 4,   0.162, -0.239, -0.644, 5, -16.886, 11.247,  5.639 ,  0.009989999991375953
  
327812.25501, 3,   1.836,  9.918,  1.281, 4,   0.130, -0.724, -0.508, 5, -16.886, 11.247,  5.639 ,  0.010000000009313226
  
327812.26500, 3,   2.027,  9.819,  2.288, 4,   0.152, -1.068, -0.404, 5, -16.912, 10.793,  6.120 ,  0.009989999991375953
  
327812.27501, 3,   2.155,  9.657,  3.115, 4,   0.231, -1.209, -0.338, 5, -16.912, 10.793,  6.120 ,  0.010009999969042838
  
327812.28500, 3,   2.064,  9.516,  3.388, 4,   0.350, -1.134, -0.321, 5, -16.170, 10.970,  5.922 ,  0.009989999991375953
  
327812.29501, 3,   1.887,  9.667,  3.030, 4,   0.442, -0.958, -0.322, 5, -16.170, 10.970,  5.922 ,  0.010010000027250499
  
327812.30501, 3,   1.732, 10.206,  2.209, 4,   0.463, -0.843, -0.333, 5, -17.067, 10.718,  5.740 ,  0.010000000009313226
  
327812.31501, 3,   1.550, 11.040,  1.407, 4,   0.421, -0.900, -0.369, 5, -17.067, 10.718,  5.740 ,  0.010000000009313226
  
327812.32501, 3,   1.474, 11.655,  1.160, 4,   0.344, -1.151, -0.450, 5, -17.025, 11.107,  6.786 ,  0.009999999951105565
  
